user_ID,stimuli_ID,stimuli_file,rating_type,rating,timestamp,rel_distance,abs_distance,stimulus,codec,resolution,bitrate,source,source_short
2,46,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_7000k_1080_hevc.mkv'],acr,5,2024-08-27 15:35:20 628470,1.6,60,cutting_orange_tuil_8s_7000k_1080_hevc,hevc,1080p,7000k,cutting_orange_tuil_8s,Orange
2,47,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_15000k_2160_hevc.mkv'],acr,5,2024-08-27 15:35:31 824370,1.6,60,cutting_orange_tuil_8s_15000k_2160_hevc,hevc,2160p,15000k,cutting_orange_tuil_8s,Orange
2,48,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_3500k_1080_hevc.mkv'],acr,4,2024-08-27 15:35:44 434252,1.6,60,water_netflix_8s_3500k_1080_hevc,hevc,1080p,3500k,water_netflix_8s,Water
3,0,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_2160_hevc.mkv'],acr,2,2024-08-28 09:25:56 500526,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_2160_hevc,hevc,2160p,3500k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
3,1,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_3500k_2160_hevc.mkv'],acr,4,2024-08-28 09:26:11 696132,1.6,60,BunnyAnimation_3500k_2160_hevc,hevc,2160p,3500k,BunnyAnimation,Bunny
3,2,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_15000k_2160_hevc.mkv'],acr,4,2024-08-28 09:26:26 243548,1.6,60,AVT-Faces_lighting1__V4-0005_15000k_2160_hevc,hevc,2160p,15000k,AVT-Faces_lighting1__V4-0005,Faces_05
3,3,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_400k_720_hevc.mkv'],acr,2,2024-08-28 09:26:38 973615,1.6,60,AVT-Faces_lighting1__V4-0012_400k_720_hevc,hevc,720p,400k,AVT-Faces_lighting1__V4-0012,Faces_12
3,4,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_7000k_2160_hevc.mkv'],acr,3,2024-08-28 09:26:52 946559,1.6,60,AVT-Faces_lighting1__V4-0012_7000k_2160_hevc,hevc,2160p,7000k,AVT-Faces_lighting1__V4-0012,Faces_12
3,5,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_7000k_1080_hevc.mkv'],acr,3,2024-08-28 09:27:05 599162,1.6,60,cutting_orange_tuil_8s_7000k_1080_hevc,hevc,1080p,7000k,cutting_orange_tuil_8s,Orange
3,6,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_1000k_720_hevc.mkv'],acr,2,2024-08-28 09:27:19 329393,1.6,60,DialogMeridian_1000k_720_hevc,hevc,720p,1000k,DialogMeridian,Meridian
3,7,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_15000k_2160_hevc.mkv'],acr,5,2024-08-28 09:27:33 309554,1.6,60,BunnyAnimation_15000k_2160_hevc,hevc,2160p,15000k,BunnyAnimation,Bunny
3,8,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_7000k_1080_hevc.mkv'],acr,3,2024-08-28 09:27:48 062065,1.6,60,DialogMeridian_7000k_1080_hevc,hevc,1080p,7000k,DialogMeridian,Meridian
3,9,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_400k_360_hevc.mkv'],acr,1,2024-08-28 09:27:58 866863,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_400k_360_hevc,hevc,360p,400k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
3,10,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_15000k_2160_hevc.mkv'],acr,4,2024-08-28 09:28:14 350513,1.6,60,AVT-Faces_lighting1__V4-0012_15000k_2160_hevc,hevc,2160p,15000k,AVT-Faces_lighting1__V4-0012,Faces_12
3,11,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_1000k_1080_hevc.mkv'],acr,3,2024-08-28 09:28:27 383768,1.6,60,DialogMeridian_1000k_1080_hevc,hevc,1080p,1000k,DialogMeridian,Meridian
3,12,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_400k_720_hevc.mkv'],acr,2,2024-08-28 09:28:38 907767,1.6,60,water_netflix_8s_400k_720_hevc,hevc,720p,400k,water_netflix_8s,Water
3,13,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_3500k_2160_hevc.mkv'],acr,4,2024-08-28 09:28:53 087043,1.6,60,AVT-Faces_lighting1__V4-0005_3500k_2160_hevc,hevc,2160p,3500k,AVT-Faces_lighting1__V4-0005,Faces_05
3,14,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_3500k_2160_hevc.mkv'],acr,4,2024-08-28 09:29:08 253192,1.6,60,DialogMeridian_3500k_2160_hevc,hevc,2160p,3500k,DialogMeridian,Meridian
3,15,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_3500k_1080_hevc.mkv'],acr,4,2024-08-28 09:29:23 674592,1.6,60,BunnyAnimation_3500k_1080_hevc,hevc,1080p,3500k,BunnyAnimation,Bunny
3,16,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_15000k_2160_hevc.mkv'],acr,4,2024-08-28 09:29:39 033932,1.6,60,cutting_orange_tuil_8s_15000k_2160_hevc,hevc,2160p,15000k,cutting_orange_tuil_8s,Orange
3,17,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_7000k_2160_hevc.mkv'],acr,5,2024-08-28 09:29:51 896168,1.6,60,DialogMeridian_7000k_2160_hevc,hevc,2160p,7000k,DialogMeridian,Meridian
3,18,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_1000k_1080_hevc.mkv'],acr,3,2024-08-28 09:30:05 359541,1.6,60,BunnyAnimation_1000k_1080_hevc,hevc,1080p,1000k,BunnyAnimation,Bunny
3,19,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_1000k_1080_hevc.mkv'],acr,3,2024-08-28 09:30:16 286448,1.6,60,cutting_orange_tuil_8s_1000k_1080_hevc,hevc,1080p,1000k,cutting_orange_tuil_8s,Orange
3,20,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_7000k_2160_hevc.mkv'],acr,3,2024-08-28 09:30:28 799627,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_7000k_2160_hevc,hevc,2160p,7000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
3,21,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_7000k_1080_hevc.mkv'],acr,3,2024-08-28 09:30:44 833757,1.6,60,AVT-Faces_lighting1__V4-0005_7000k_1080_hevc,hevc,1080p,7000k,AVT-Faces_lighting1__V4-0005,Faces_05
3,22,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_1000k_1080_hevc.mkv'],acr,2,2024-08-28 09:30:56 543982,1.6,60,water_netflix_8s_1000k_1080_hevc,hevc,1080p,1000k,water_netflix_8s,Water
3,23,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_400k_360_hevc.mkv'],acr,2,2024-08-28 09:31:09 473296,1.6,60,DialogMeridian_400k_360_hevc,hevc,360p,400k,DialogMeridian,Meridian
3,24,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_100k_360_hevc.mkv'],acr,1,2024-08-28 09:31:23 495999,1.6,60,AVT-Faces_lighting1__V4-0005_100k_360_hevc,hevc,360p,100k,AVT-Faces_lighting1__V4-0005,Faces_05
3,25,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_100k_360_hevc.mkv'],acr,1,2024-08-28 09:31:33 996524,1.6,60,cutting_orange_tuil_8s_100k_360_hevc,hevc,360p,100k,cutting_orange_tuil_8s,Orange
3,26,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_3500k_2160_hevc.mkv'],acr,4,2024-08-28 09:31:47 028029,1.6,60,AVT-Faces_lighting1__V4-0012_3500k_2160_hevc,hevc,2160p,3500k,AVT-Faces_lighting1__V4-0012,Faces_12
3,27,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_1080_hevc.mkv'],acr,3,2024-08-28 09:31:58 220965,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_1080_hevc,hevc,1080p,3500k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
3,28,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_3500k_2160_hevc.mkv'],acr,3,2024-08-28 09:32:10 365180,1.6,60,water_netflix_8s_3500k_2160_hevc,hevc,2160p,3500k,water_netflix_8s,Water
3,29,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_7000k_2160_hevc.mkv'],acr,4,2024-08-28 09:32:21 380021,1.6,60,water_netflix_8s_7000k_2160_hevc,hevc,2160p,7000k,water_netflix_8s,Water
3,30,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_15000k_2160_hevc.mkv'],acr,5,2024-08-28 09:32:32 370829,1.6,60,water_netflix_8s_15000k_2160_hevc,hevc,2160p,15000k,water_netflix_8s,Water
3,31,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_7000k_2160_hevc.mkv'],acr,4,2024-08-28 09:32:45 453831,1.6,60,AVT-Faces_lighting1__V4-0005_7000k_2160_hevc,hevc,2160p,7000k,AVT-Faces_lighting1__V4-0005,Faces_05
3,32,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_1000k_1080_hevc.mkv'],acr,2,2024-08-28 09:32:59 631144,1.6,60,AVT-Faces_lighting1__V4-0012_1000k_1080_hevc,hevc,1080p,1000k,AVT-Faces_lighting1__V4-0012,Faces_12
3,33,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_7000k_2160_hevc.mkv'],acr,5,2024-08-28 09:33:11 966064,1.6,60,cutting_orange_tuil_8s_7000k_2160_hevc,hevc,2160p,7000k,cutting_orange_tuil_8s,Orange
3,34,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_100k_360_hevc.mkv'],acr,1,2024-08-28 09:33:24 723214,1.6,60,AVT-Faces_lighting1__V4-0012_100k_360_hevc,hevc,360p,100k,AVT-Faces_lighting1__V4-0012,Faces_12
3,35,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_3500k_1080_hevc.mkv'],acr,4,2024-08-28 09:33:37 687770,1.6,60,AVT-Faces_lighting1__V4-0012_3500k_1080_hevc,hevc,1080p,3500k,AVT-Faces_lighting1__V4-0012,Faces_12
3,36,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_3500k_1080_hevc.mkv'],acr,3,2024-08-28 09:33:49 439898,1.6,60,water_netflix_8s_3500k_1080_hevc,hevc,1080p,3500k,water_netflix_8s,Water
3,37,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_400k_720_hevc.mkv'],acr,2,2024-08-28 09:34:00 091616,1.6,60,cutting_orange_tuil_8s_400k_720_hevc,hevc,720p,400k,cutting_orange_tuil_8s,Orange
3,38,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_1080_hevc.mkv'],acr,1,2024-08-28 09:34:11 295257,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_1080_hevc,hevc,1080p,1000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
3,39,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_100k_360_hevc.mkv'],acr,1,2024-08-28 09:34:23 503934,1.6,60,BunnyAnimation_100k_360_hevc,hevc,360p,100k,BunnyAnimation,Bunny
3,40,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_3500k_2160_hevc.mkv'],acr,5,2024-08-28 09:34:34 875055,1.6,60,cutting_orange_tuil_8s_3500k_2160_hevc,hevc,2160p,3500k,cutting_orange_tuil_8s,Orange
3,41,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_15000k_2160_hevc.mkv'],acr,5,2024-08-28 09:34:47 772118,1.6,60,DialogMeridian_15000k_2160_hevc,hevc,2160p,15000k,DialogMeridian,Meridian
3,42,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_100k_360_hevc.mkv'],acr,1,2024-08-28 09:35:00 043292,1.6,60,water_netflix_8s_100k_360_hevc,hevc,360p,100k,water_netflix_8s,Water
3,43,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_400k_720_hevc.mkv'],acr,2,2024-08-28 09:35:12 363369,1.6,60,AVT-Faces_lighting1__V4-0005_400k_720_hevc,hevc,720p,400k,AVT-Faces_lighting1__V4-0005,Faces_05
3,44,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_15000k_2160_hevc.mkv'],acr,5,2024-08-28 09:35:24 041995,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_15000k_2160_hevc,hevc,2160p,15000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
3,45,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_7000k_2160_hevc.mkv'],acr,4,2024-08-28 09:35:37 971772,1.6,60,BunnyAnimation_7000k_2160_hevc,hevc,2160p,7000k,BunnyAnimation,Bunny
3,46,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_1000k_720_hevc.mkv'],acr,3,2024-08-28 09:35:52 695268,1.6,60,BunnyAnimation_1000k_720_hevc,hevc,720p,1000k,BunnyAnimation,Bunny
3,47,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_3500k_1080_hevc.mkv'],acr,3,2024-08-28 09:36:05 715161,1.6,60,AVT-Faces_lighting1__V4-0005_3500k_1080_hevc,hevc,1080p,3500k,AVT-Faces_lighting1__V4-0005,Faces_05
3,48,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_720_hevc.mkv'],acr,1,2024-08-28 09:36:18 036842,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_720_hevc,hevc,720p,1000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
4,0,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_100k_360_hevc.mkv'],acr,2,2024-08-28 11:06:12 170768,1.6,60,AVT-Faces_lighting1__V4-0005_100k_360_hevc,hevc,360p,100k,AVT-Faces_lighting1__V4-0005,Faces_05
4,1,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_1000k_720_hevc.mkv'],acr,3,2024-08-28 11:06:28 554117,1.6,60,BunnyAnimation_1000k_720_hevc,hevc,720p,1000k,BunnyAnimation,Bunny
4,2,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_3500k_1080_hevc.mkv'],acr,4,2024-08-28 11:06:41 499595,1.6,60,BunnyAnimation_3500k_1080_hevc,hevc,1080p,3500k,BunnyAnimation,Bunny
4,3,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_100k_360_hevc.mkv'],acr,2,2024-08-28 11:06:55 439395,1.6,60,AVT-Faces_lighting1__V4-0012_100k_360_hevc,hevc,360p,100k,AVT-Faces_lighting1__V4-0012,Faces_12
4,4,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_1000k_720_hevc.mkv'],acr,4,2024-08-28 11:07:08 543257,1.6,60,DialogMeridian_1000k_720_hevc,hevc,720p,1000k,DialogMeridian,Meridian
4,5,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_15000k_2160_hevc.mkv'],acr,3,2024-08-28 11:07:23 400186,1.6,60,BunnyAnimation_15000k_2160_hevc,hevc,2160p,15000k,BunnyAnimation,Bunny
4,6,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_15000k_2160_hevc.mkv'],acr,4,2024-08-28 11:07:35 052863,1.6,60,cutting_orange_tuil_8s_15000k_2160_hevc,hevc,2160p,15000k,cutting_orange_tuil_8s,Orange
4,7,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_15000k_2160_hevc.mkv'],acr,4,2024-08-28 11:07:46 764188,1.6,60,water_netflix_8s_15000k_2160_hevc,hevc,2160p,15000k,water_netflix_8s,Water
4,8,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_7000k_2160_hevc.mkv'],acr,4,2024-08-28 11:07:58 084407,1.6,60,water_netflix_8s_7000k_2160_hevc,hevc,2160p,7000k,water_netflix_8s,Water
4,9,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_1080_hevc.mkv'],acr,4,2024-08-28 11:08:09 554578,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_1080_hevc,hevc,1080p,3500k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
4,10,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_15000k_2160_hevc.mkv'],acr,5,2024-08-28 11:08:24 251697,1.6,60,DialogMeridian_15000k_2160_hevc,hevc,2160p,15000k,DialogMeridian,Meridian
4,11,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_400k_720_hevc.mkv'],acr,3,2024-08-28 11:08:36 889125,1.6,60,cutting_orange_tuil_8s_400k_720_hevc,hevc,720p,400k,cutting_orange_tuil_8s,Orange
4,12,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_1000k_1080_hevc.mkv'],acr,4,2024-08-28 11:08:50 412372,1.6,60,BunnyAnimation_1000k_1080_hevc,hevc,1080p,1000k,BunnyAnimation,Bunny
4,13,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_1000k_1080_hevc.mkv'],acr,3,2024-08-28 11:09:04 157940,1.6,60,DialogMeridian_1000k_1080_hevc,hevc,1080p,1000k,DialogMeridian,Meridian
4,14,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_2160_hevc.mkv'],acr,2,2024-08-28 11:09:15 751423,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_3500k_2160_hevc,hevc,2160p,3500k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
4,15,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_400k_360_hevc.mkv'],acr,1,2024-08-28 11:09:26 989359,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_400k_360_hevc,hevc,360p,400k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
4,16,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_3500k_1080_hevc.mkv'],acr,4,2024-08-28 11:09:37 926448,1.6,60,water_netflix_8s_3500k_1080_hevc,hevc,1080p,3500k,water_netflix_8s,Water
4,17,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_1080_hevc.mkv'],acr,1,2024-08-28 11:09:48 634056,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_1080_hevc,hevc,1080p,1000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
4,18,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_3500k_2160_hevc.mkv'],acr,4,2024-08-28 11:10:03 398899,1.6,60,BunnyAnimation_3500k_2160_hevc,hevc,2160p,3500k,BunnyAnimation,Bunny
4,19,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_7000k_1080_hevc.mkv'],acr,5,2024-08-28 11:10:17 448702,1.6,60,AVT-Faces_lighting1__V4-0005_7000k_1080_hevc,hevc,1080p,7000k,AVT-Faces_lighting1__V4-0005,Faces_05
4,20,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_400k_720_hevc.mkv'],acr,1,2024-08-28 11:10:28 700059,1.6,60,water_netflix_8s_400k_720_hevc,hevc,720p,400k,water_netflix_8s,Water
4,21,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_7000k_2160_hevc.mkv'],acr,4,2024-08-28 11:10:42 346682,1.6,60,BunnyAnimation_7000k_2160_hevc,hevc,2160p,7000k,BunnyAnimation,Bunny
4,22,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_7000k_1080_hevc.mkv'],acr,4,2024-08-28 11:10:53 884670,1.6,60,cutting_orange_tuil_8s_7000k_1080_hevc,hevc,1080p,7000k,cutting_orange_tuil_8s,Orange
4,23,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_400k_360_hevc.mkv'],acr,3,2024-08-28 11:11:06 837558,1.6,60,DialogMeridian_400k_360_hevc,hevc,360p,400k,DialogMeridian,Meridian
4,24,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_3500k_2160_hevc.mkv'],acr,4,2024-08-28 11:11:18 048411,1.6,60,cutting_orange_tuil_8s_3500k_2160_hevc,hevc,2160p,3500k,cutting_orange_tuil_8s,Orange
4,25,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_720_hevc.mkv'],acr,3,2024-08-28 11:11:32 703928,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_1000k_720_hevc,hevc,720p,1000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
4,26,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_3500k_2160_hevc.mkv'],acr,4,2024-08-28 11:11:45 816470,1.6,60,DialogMeridian_3500k_2160_hevc,hevc,2160p,3500k,DialogMeridian,Meridian
4,27,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_3500k_1080_hevc.mkv'],acr,4,2024-08-28 11:12:01 041281,1.6,60,AVT-Faces_lighting1__V4-0005_3500k_1080_hevc,hevc,1080p,3500k,AVT-Faces_lighting1__V4-0005,Faces_05
4,28,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_100k_360_hevc.mkv'],acr,1,2024-08-28 11:12:12 196766,1.6,60,water_netflix_8s_100k_360_hevc,hevc,360p,100k,water_netflix_8s,Water
4,29,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_7000k_2160_hevc.mkv'],acr,5,2024-08-28 11:12:24 922414,1.6,60,AVT-Faces_lighting1__V4-0005_7000k_2160_hevc,hevc,2160p,7000k,AVT-Faces_lighting1__V4-0005,Faces_05
4,30,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_3500k_2160_hevc.mkv'],acr,5,2024-08-28 11:12:37 901775,1.6,60,AVT-Faces_lighting1__V4-0005_3500k_2160_hevc,hevc,2160p,3500k,AVT-Faces_lighting1__V4-0005,Faces_05
4,31,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0005_15000k_2160_hevc.mkv'],acr,4,2024-08-28 11:12:51 314680,1.6,60,AVT-Faces_lighting1__V4-0005_15000k_2160_hevc,hevc,2160p,15000k,AVT-Faces_lighting1__V4-0005,Faces_05
4,32,['..\\4k_viewing_distance\\cpvs_hevc\\DialogMeridian_7000k_1080_hevc.mkv'],acr,5,2024-08-28 11:13:04 687468,1.6,60,DialogMeridian_7000k_1080_hevc,hevc,1080p,7000k,DialogMeridian,Meridian
4,33,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_100k_360_hevc.mkv'],acr,2,2024-08-28 11:13:16 379066,1.6,60,cutting_orange_tuil_8s_100k_360_hevc,hevc,360p,100k,cutting_orange_tuil_8s,Orange
4,34,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_7000k_2160_hevc.mkv'],acr,5,2024-08-28 11:13:30 069820,1.6,60,AVT-Faces_lighting1__V4-0012_7000k_2160_hevc,hevc,2160p,7000k,AVT-Faces_lighting1__V4-0012,Faces_12
4,35,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_400k_720_hevc.mkv'],acr,3,2024-08-28 11:13:44 851050,1.6,60,AVT-Faces_lighting1__V4-0012_400k_720_hevc,hevc,720p,400k,AVT-Faces_lighting1__V4-0012,Faces_12
4,36,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_3500k_2160_hevc.mkv'],acr,5,2024-08-28 11:13:58 189802,1.6,60,AVT-Faces_lighting1__V4-0012_3500k_2160_hevc,hevc,2160p,3500k,AVT-Faces_lighting1__V4-0012,Faces_12
4,37,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_1000k_1080_hevc.mkv'],acr,3,2024-08-28 11:14:10 292626,1.6,60,water_netflix_8s_1000k_1080_hevc,hevc,1080p,1000k,water_netflix_8s,Water
4,38,['..\\4k_viewing_distance\\cpvs_hevc\\fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_7000k_2160_hevc.mkv'],acr,4,2024-08-28 11:14:29 988091,1.6,60,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s_7000k_2160_hevc,hevc,2160p,7000k,fr-041_debris_3840x2160_60p_422_ffvhuff_4_8s,Debris
4,39,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_1000k_1080_hevc.mkv'],acr,3,2024-08-28 11:14:41 006084,1.6,60,cutting_orange_tuil_8s_1000k_1080_hevc,hevc,1080p,1000k,cutting_orange_tuil_8s,Orange
4,40,['..\\4k_viewing_distance\\cpvs_hevc\\BunnyAnimation_100k_360_hevc.mkv'],acr,1,2024-08-28 11:14:54 745507,1.6,60,BunnyAnimation_100k_360_hevc,hevc,360p,100k,BunnyAnimation,Bunny
4,41,['..\\4k_viewing_distance\\cpvs_hevc\\water_netflix_8s_3500k_2160_hevc.mkv'],acr,4,2024-08-28 11:15:05 647168,1.6,60,water_netflix_8s_3500k_2160_hevc,hevc,2160p,3500k,water_netflix_8s,Water
4,42,['..\\4k_viewing_distance\\cpvs_hevc\\cutting_orange_tuil_8s_7000k_2160_hevc.mkv'],acr,4,2024-08-28 11:15:18 293330,1.6,60,cutting_orange_tuil_8s_7000k_2160_hevc,hevc,2160p,7000k,cutting_orange_tuil_8s,Orange
4,43,['..\\4k_viewing_distance\\cpvs_hevc\\AVT-Faces_lighting1__V4-0012_1000k_1080_hevc.mkv'],acr,5,2024-08-28 11:15:33 034520,1.6,60,AVT-Faces_lighting1__V4-0012_1000k_1080_hevc,hevc,1080p,1000k,AVT-Faces_lighting1__V4-0012,Faces_12
